date,USA,BRA,MEX,IND,GBR,ITA,FRA,ESP,COL,ARG,ZAF,IDN,UKR,TUR,CAN,CHL,BEL,HUN,ECU,BGR,PHL,BOL,CHE,JPN,BGD,TUN,MAR,GRC,GTM,SAU,HRV,KAZ,SRB,MDA,IRL,HND,PRY,SVN,GEO,AZE,LTU,ARM,DOM,DZA,NPL
2021-06-19,9052.0,77934.0,0.0,58226.0,10077.0,1193.0,2624.0,0.0,28734.0,15631.0,13575.0,12906.0,1079.0,5480.0,743.0,6274.0,833.0,0.0,1191.0,41.0,6944.0,543.0,0.0,1518.0,3057.0,2193.0,439.0,389.0,1538.0,1153.0,84.0,1215.0,89.0,49.0,393.0,982.5,1683.0,85.0,769.0,38.0,75.0,81.0,1784.0,367.0,1688.0
2021-06-20,4957.0,44587.0,5542.0,53449.0,9074.0,881.0,1909.0,0.0,27818.0,10395.0,13155.0,13737.0,723.0,5091.0,619.0,5743.0,331.0,0.0,855.0,27.0,5795.0,1086.0,0.0,1306.0,3641.0,1775.0,288.0,247.0,560.0,1079.0,58.0,2115.0,60.0,37.0,393.0,747.0,1145.0,26.0,521.0,56.0,52.0,60.0,972.0,235.0,1421.0
2021-06-21,10555.0,45410.0,1268.0,42640.0,10474.0,484.0,487.0,7209.0,23239.0,8606.0,9160.0,14536.0,587.0,5294.0,684.0,5205.0,225.0,202.0,192.0,120.0,5224.0,764.0,367.0,868.0,4636.0,2478.0,86.0,206.0,347.0,1212.0,11.0,944.0,88.0,47.0,284.0,319.0,1501.0,19.0,260.0,28.0,30.0,26.0,858.0,473.0,1584.0
2021-06-22,10796.0,61403.0,4233.0,50848.0,11484.0,834.0,2204.0,4040.0,28616.0,21387.0,11093.0,13668.0,573.0,6143.0,652.0,3710.0,395.0,54.0,543.0,94.0,3655.0,1667.0,130.0,1435.0,4846.0,2345.0,437.0,395.0,1859.0,1479.0,75.0,1329.0,72.0,45.0,174.0,923.0,1746.0,65.0,914.0,47.0,61.0,77.0,723.0,385.0,3703.0
2021-06-23,12665.0,77396.0,4963.0,54069.0,15893.0,1140.0,2320.0,4341.0,29995.0,27319.0,17493.0,15308.0,1126.0,5809.0,709.0,2476.0,1026.0,91.0,1931.0,93.0,4338.0,2270.0,154.0,1780.0,5727.0,3638.0,522.0,512.0,2028.0,1253.0,43.0,1577.0,103.0,92.0,298.0,546.0,2148.0,50.0,773.0,57.0,63.0,100.0,886.0,370.0,1511.0
2021-06-24,14476.0,76624.0,5340.0,51667.0,16721.0,266.0,2007.0,4507.0,29691.6,24463.0,16078.0,20574.0,1248.0,5703.0,708.0,3463.0,847.0,69.0,376.0,62.0,6028.0,2430.0,120.0,1674.0,6058.0,3951.0,484.0,454.0,1967.0,1255.0,101.0,1523.0,80.0,63.0,304.0,1155.0,1842.0,48.0,656.0,51.0,63.0,103.0,882.0,354.0,1577.0
2021-06-25,24602.0,75061.0,5270.0,48698.0,15321.0,751.0,1986.0,4924.0,29388.2,24023.0,18762.0,18872.0,1204.0,5630.0,638.0,5599.0,568.0,66.0,2751.0,86.0,6793.0,2182.0,109.0,1710.0,5869.0,3467.0,551.0,386.0,2279.0,1312.0,118.0,1730.0,76.0,88.0,380.0,1531.0,1863.0,46.0,699.0,65.0,21.0,102.0,937.0,369.0,1721.0
2021-06-26,9369.0,60665.0,5051.0,50040.0,17974.0,838.0,2128.0,0.0,29084.8,18555.0,17956.0,21095.0,1109.0,5266.0,520.0,5171.0,0.0,0.0,1128.0,28.0,6858.0,1653.0,0.0,1631.0,4334.0,3495.5,493.0,375.0,1865.0,1301.0,86.0,54.0,66.0,52.0,443.0,1279.0,1523.0,11.0,754.0,55.0,43.0,93.0,998.0,341.0,1174.0
2021-06-27,4624.0,31980.0,2384.0,46148.0,14649.0,780.0,1634.0,0.0,28781.4,12105.0,15036.0,21342.0,819.0,4883.0,403.0,4461.0,0.0,0.0,974.0,16.0,6081.0,922.0,0.0,1282.0,5268.0,3524.0,452.0,235.0,743.0,1218.0,45.0,3458.0,63.0,32.0,340.0,0.0,1487.0,19.0,585.0,40.0,25.0,69.0,707.0,352.0,1353.0
2021-06-28,13583.0,32059.0,1661.0,37566.0,22668.0,387.0,509.0,10179.0,28478.0,18389.0,12222.0,20694.0,677.0,5283.0,712.0,4034.0,1002.0,132.0,1407.0,115.0,5596.0,1633.0,239.0,1001.0,8364.0,1914.0,219.0,361.0,382.0,1318.0,14.0,1323.0,84.0,55.0,329.0,703.0,1434.0,12.0,352.0,38.0,15.0,54.0,872.0,375.0,1509.0
2021-06-29,7477.0,65956.0,5711.0,45951.0,20241.0,677.0,3395.0,7091.0,25880.0,24065.0,13347.0,20467.0,581.0,5846.0,628.0,2637.0,1072.0,34.0,1746.0,105.0,4470.0,2055.0,129.0,1380.0,7666.0,2376.0,690.0,563.0,697.0,1567.0,70.0,2099.0,73.0,55.0,342.0,697.0,1825.0,35.0,1194.0,87.0,35.0,116.0,714.0,389.0,1728.0
2021-06-30,15352.0,47143.0,6105.0,48786.0,25645.0,776.0,1376.0,9227.0,27908.0,22673.0,16061.375,21807.0,1042.0,5496.0,550.0,2128.0,581.0,52.0,1015.0,78.0,4501.0,2001.0,129.0,1820.0,8822.0,2838.0,776.0,627.0,909.0,1486.0,136.0,2524.0,104.0,65.0,1968.6,691.0,1693.0,48.0,1010.0,86.0,42.0,128.0,857.0,397.0,1889.0
2021-07-01,15119.0,61130.0,6081.0,46617.0,27609.0,879.0,2664.0,12345.0,28315.0,21177.0,18775.75,24836.0,1120.0,5288.0,276.0,2655.0,754.0,32.0,1034.0,73.0,5778.0,1662.0,172.0,1754.0,8301.0,3300.0,789.0,729.0,2855.0,1534.0,103.0,2666.0,81.0,82.0,876.0,616.0,1716.0,23.0,980.0,75.0,30.0,126.0,972.0,449.0,1857.0
2021-07-02,29757.0,63572.0,5842.0,44111.0,26776.0,794.0,2683.0,12563.0,28005.0,20888.0,18045.5,25830.0,1123.0,4891.0,656.0,4056.0,623.0,37.0,1619.0,81.0,6181.0,1598.0,158.0,1775.0,8483.0,3762.0,844.0,980.0,2466.0,1338.0,92.0,2852.0,74.0,54.0,512.0,1180.0,1320.0,25.0,964.0,101.0,29.0,118.0,1368.0,475.0,1391.0
2021-07-03,5414.0,53733.0,6265.0,43071.0,24516.0,929.0,3006.0,0.0,26928.0,14034.0,17315.25,27913.0,1141.0,4537.0,385.0,3848.0,0.0,0.0,985.0,51.0,5901.0,1206.0,0.0,1878.0,6214.0,4224.0,951.0,1182.0,2285.0,1148.0,114.0,3073.0,79.0,61.0,448.0,1060.0,1224.0,30.0,1026.0,95.0,34.0,125.0,815.0,457.0,1527.0
2021-07-04,4284.0,25462.0,2611.0,39796.0,23901.0,806.0,2605.0,0.0,26265.0,9000.0,16585.0,27233.0,826.0,4418.0,293.0,3323.0,0.0,0.0,0.0,0.0,5950.0,878.0,0.0,1485.0,8661.0,3877.0,605.0,617.0,823.0,1173.0,56.0,0.0,77.0,39.0,562.0,940.0,1201.0,8.0,0.0,99.0,23.0,89.0,566.0,464.0,1042.0
2021-07-05,8902.0,27935.0,1805.0,34703.0,27146.0,480.0,796.0,7068.5,25366.0,17277.0,12513.0,29745.0,702.0,4678.0,573.0,2824.0,1855.0,65.0,507.0,117.0,5377.0,1394.0,449.0,1029.0,8936.4,3530.0,247.0,999.0,522.0,1247.0,9.0,1373.5,110.0,65.0,335.0,1142.0,1141.0,8.0,838.0,62.0,19.0,53.0,589.0,495.0,1745.0
2021-07-06,22282.0,61683.0,7989.0,43733.0,28421.0,907.0,3585.0,14137.0,26721.0,21590.0,15500.0,31189.0,993.0,5299.0,405.0,1857.0,742.0,32.0,1302.0,87.0,4086.0,1851.0,274.0,1668.0,9211.800000000001,3641.4285714285716,1177.0,2181.0,2785.0,1277.0,96.0,2747.0,110.0,70.0,397.0,1020.0,1483.0,48.0,1407.0,78.0,37.0,55.0,713.0,481.0,1718.0
2021-07-07,20176.0,54167.0,8507.0,45892.0,32123.0,1010.0,4081.0,17384.0,24229.0,19423.0,15660.4,31313.533088235294,1062.0,5160.0,560.0,1871.0,1990.0,44.0,1078.0,60.0,4278.0,1474.0,295.0,2189.0,9487.2,3752.8571428571427,1279.0,1816.0,2954.0,1207.0,141.0,2826.0,103.0,82.0,533.0,669.0,1434.0,73.0,1392.0,127.0,46.0,140.0,697.0,585.0,2077.0
2021-07-08,20864.0,54147.0,9452.0,43393.0,32087.0,1391.0,4442.0,17317.0,23275.0,19256.0,15820.8,31438.066176470587,1074.0,5171.0,523.0,3255.0,1382.0,55.0,849.0,55.0,5475.0,1537.0,268.0,2246.0,9248.8,3864.285714285714,1336.0,2061.0,3069.0,1257.0,110.0,0.0,97.0,85.0,533.0,930.0,1463.0,69.0,1043.0,104.0,35.0,186.0,885.0,620.0,1218.0
2021-07-09,47592.0,58452.0,9319.0,42766.0,35342.0,1386.0,4580.0,21879.0,21536.0,14518.0,15981.2,31562.59926470588,1122.0,5670.0,534.0,2800.0,1223.0,44.0,1195.0,61.0,5870.0,0.0,323.0,2276.0,9010.4,3975.714285714286,1250.0,1997.0,2960.0,1133.0,87.0,3049.0,110.0,71.0,631.0,1111.0,1258.0,84.0,1108.0,174.0,67.0,148.0,558.0,831.0,1479.0
2021-07-10,10119.0,44121.0,9581.0,41506.0,31973.0,1394.0,4696.0,0.0,20915.0,11561.0,16141.6,31569.13101604278,982.0,5530.0,347.0,2769.0,0.0,0.0,903.0,32.0,5664.0,2371.0,0.0,2458.0,8772.0,4087.142857142857,1566.0,2327.0,3009.0,1177.0,88.0,3494.0,77.0,76.0,581.0,972.0,1102.0,135.0,1364.0,136.0,76.0,150.0,669.0,813.0,1353.0
2021-07-11,11747.0,19147.0,3779.0,37154.0,31512.0,1391.0,4314.0,0.0,19423.0,8850.0,16302.0,31575.66276737968,779.0,5261.0,269.0,2318.0,0.0,0.0,370.0,16.0,5906.0,646.0,0.0,2030.0,8731.57142857143,4198.571428571428,1057.0,1464.0,1230.0,1112.0,58.0,3939.0,69.0,48.0,576.0,776.0,1095.0,25.0,952.0,156.0,28.0,103.0,628.0,768.0,1237.0
2021-07-12,29422.0,19233.0,3074.0,32906.0,34135.0,887.0,1260.0,15080.5,18650.0,14989.0,11182.0,31582.194518716577,665.0,5404.0,454.0,2145.0,3329.0,102.0,68.0,83.0,5036.0,1195.0,822.0,1505.0,8691.142857142857,4231.443452380952,657.0,2063.0,616.0,1244.0,15.0,3712.0,118.0,62.0,572.0,499.0,1045.0,12.0,659.0,69.0,26.0,71.0,863.0,878.0,1690.0
2021-07-13,26531.0,48566.0,11137.0,38865.0,36343.0,1530.0,6950.0,30161.0,17532.0,20023.0,12535.0,31588.726270053474,972.0,6285.0,365.0,1264.0,1303.0,17.0,2468.0,74.0,3599.0,1379.0,483.0,2384.0,8650.714285714286,4264.315476190476,1897.0,3911.0,2963.0,1295.0,83.0,4542.0,145.0,59.0,589.0,698.0,1133.0,84.0,1862.0,133.0,79.0,138.0,535.0,941.0,1639.0
2021-07-14,31125.0,56097.0,12116.0,41733.0,41980.0,2153.0,1450.0,26390.0,17230.0,19697.0,17489.0,31595.258021390375,1043.0,6907.0,324.0,1243.0,2284.0,56.0,875.0,84.0,3797.0,0.0,527.0,3192.0,8610.285714285714,4297.1875,2257.0,2935.0,2904.0,1226.0,155.0,0.0,125.0,90.0,737.0,1314.0,1159.0,30.0,1663.0,146.0,77.0,159.0,530.0,914.0,2010.0
2021-07-15,31960.0,54398.0,12821.0,38949.0,48097.0,2473.0,11042.0,27688.0,18070.0,17295.0,16435.0,31601.789772727272,1123.0,7304.0,447.0,2366.0,1453.0,49.0,965.0,94.0,5208.0,2764.0,582.0,3418.0,8569.857142857143,4290.78125,2571.0,2794.0,2731.0,1165.0,139.0,2829.0,156.0,88.0,994.0,985.0,1151.0,56.0,1398.0,199.0,112.0,193.0,535.0,1109.0,1782.0
2021-07-16,78109.0,42915.0,12420.0,38079.0,51556.0,2895.0,10908.0,31060.0,17893.0,17261.0,15939.0,31608.321524064173,1253.0,6918.0,366.0,2053.0,1344.0,64.0,925.0,76.0,5663.0,0.0,0.0,3433.0,8529.42857142857,4284.375,2791.0,2688.0,2896.0,1298.0,131.0,1927.3333333333335,206.0,76.0,1170.0,1283.0,1171.0,63.0,1653.0,169.0,81.0,162.0,549.0,1108.0,2006.0
2021-07-17,14102.0,49030.0,12631.0,41157.0,54184.0,3118.0,11005.0,0.0,19925.0,12230.0,14701.0,31614.85327540107,1117.0,7666.0,347.0,1932.0,0.0,0.0,1568.0,57.0,6031.0,2135.0,619.0,3886.0,8489.0,3696.25,2853.0,2554.0,2475.0,1098.0,139.0,1025.6666666666667,166.0,61.0,1377.0,0.0,1049.0,61.0,1808.0,213.0,99.0,187.0,454.0,1107.0,1310.0
2021-07-18,20329.0,16747.0,4438.0,38164.0,48030.0,3126.0,12532.0,0.0,18206.0,6935.0,11215.0,31621.385026737968,837.0,7680.0,291.0,1398.0,0.0,0.0,850.0,35.0,5396.0,440.0,0.0,3101.0,8270.25,3108.125,2144.0,1558.0,701.0,1055.0,107.0,124.0,125.0,43.0,1179.0,0.0,565.0,21.0,1286.0,255.0,79.0,132.0,428.0,1099.0,1223.0
2021-07-19,48843.0,16756.0,5307.0,30093.0,39731.0,2070.0,4151.0,13643.0,16455.0,12764.0,7209.0,31623.19672459893,717.0,7667.0,565.0,1004.0,3795.0,139.0,247.0,113.0,5641.0,971.0,1560.0,2328.0,8051.5,2520.0,1153.0,1834.0,548.0,1293.0,18.0,0.0,227.0,61.0,1071.0,541.0,573.0,9.0,848.0,148.0,66.0,92.0,163.0,1101.05,1642.0
2021-07-20,39726.0,31149.0,13853.0,42015.0,46368.0,3555.0,18181.0,27286.0,12829.0,15077.0,8928.0,31625.008422459894,1134.0,8780.0,355.0,975.0,1467.0,25.0,1634.0,145.0,4507.0,0.0,707.0,3759.0,7832.75,1803.0,3631.0,4327.0,3387.0,1273.0,146.0,2871.0,189.0,89.0,1110.0,1082.0,702.0,88.0,2616.0,251.0,110.0,194.0,237.0,1103.1,2202.0
2021-07-21,47736.0,55836.0,15198.0,41383.0,43711.0,4254.0,21539.0,30587.0,11244.0,14632.0,16240.0,31622.10006684492,1195.0,8151.0,538.0,996.0,0.0,56.0,669.0,96.0,6546.0,2226.0,773.0,4949.0,7614.0,1086.0,3940.0,2968.0,3095.0,1142.0,191.0,3884.1375,228.0,141.0,1260.0,1501.0,879.0,110.0,2415.0,225.0,174.0,220.0,316.0,1105.15,1918.0
2021-07-22,56525.0,48681.0,16244.0,35342.0,39551.0,5056.0,22061.0,29535.0,12576.0,13500.0,14858.0,31619.19171122995,1259.0,9586.0,394.0,1859.0,3486.0,71.0,1169.0,121.0,5817.0,967.0,861.0,5399.0,3697.0,2309.0,1402.0,2601.0,3364.0,1162.0,179.0,4897.275,228.0,128.0,1188.0,1188.0,718.0,71.0,2261.0,212.0,204.0,225.0,611.0,1107.2,1855.0
2021-07-23,120801.0,107120.0,0.0,39097.0,35886.0,5142.0,19409.0,31171.0,13164.0,15622.0,13719.0,31616.283355614974,1298.0,11094.0,595.0,1645.0,0.0,85.0,936.0,135.0,6831.0,1025.0,791.0,4234.0,6364.0,0.0,1910.0,2852.0,3275.0,1247.0,176.0,4052.55,202.0,119.0,1386.0,1260.0,644.0,57.0,2460.0,371.0,238.0,221.0,400.0,1109.25,1982.0
2021-07-24,28744.0,34648.0,3267.5,39742.0,31471.0,5138.0,25688.0,0.0,11064.0,11136.0,12056.0,31613.375,1297.0,12381.0,374.0,1391.0,1304.0,0.0,0.0,54.0,6184.0,632.0,0.0,3594.0,6780.0,1368.3333333333333,5494.0,2472.0,3320.0,1256.0,191.0,1753.1,249.0,97.0,1345.0,0.0,410.0,94.0,2617.0,412.0,234.0,250.0,367.0,1111.3,2309.0
2021-07-25,27971.0,18256.0,6535.0,39361.0,28800.0,4742.0,15242.0,0.0,11048.0,7506.0,9718.0,29920.6875,841.0,14230.0,294.0,1428.0,0.0,0.0,0.0,57.0,5474.0,448.0,0.0,5039.0,7425.933333333333,2736.6666666666665,4110.0,1553.0,1272.0,1194.0,125.0,4286.549999999999,199.0,43.0,1126.0,0.0,423.0,32.0,2061.0,386.0,190.0,166.0,384.0,1113.35,1539.0
2021-07-26,79373.0,21442.0,5920.0,29689.0,24503.0,3115.0,5307.0,13199.5,8503.0,12555.0,5667.0,28228.0,774.0,16809.0,944.0,1168.0,4232.0,161.0,2227.0,193.0,6641.0,0.0,1746.0,4709.0,8071.866666666667,4105.0,2205.0,2056.0,496.0,1252.0,27.0,4207.039999999999,241.0,89.0,1276.0,620.0,561.0,23.0,1264.0,272.0,118.0,112.0,177.0,1115.4,2391.0
2021-07-27,64999.0,43591.0,17408.0,43654.0,23330.0,4516.0,27024.0,26399.0,11426.0,16757.0,7733.0,31463.0,1227.0,19761.0,594.0,745.0,1333.0,26.0,0.0,200.0,7024.0,1601.0,853.0,7670.0,8717.8,1608.0,2869.0,4170.0,2639.0,1379.0,193.0,4127.53,290.0,139.0,1114.0,1240.0,592.0,106.0,3666.0,468.0,212.0,180.0,268.0,1117.45,2726.0
2021-07-28,73575.0,47049.0,19028.0,43509.0,25532.0,5693.0,27781.0,27149.0,9364.0,15883.0,17302.0,31529.25,1267.0,22291.0,843.0,827.0,2059.0,74.0,1761.0,216.0,4247.0,905.0,771.0,9628.0,9363.733333333334,3960.0,3533.0,2870.0,3575.0,1334.0,198.0,4048.0199999999995,332.0,166.0,1301.0,1282.0,664.0,84.0,3141.0,750.0,348.0,280.0,316.0,1119.5,2634.0
2021-07-29,72544.0,41321.0,19223.0,44230.0,30745.0,6167.0,25190.0,26689.0,9690.0,14115.0,13626.0,31595.5,1396.0,22161.0,931.0,1371.0,1862.0,65.0,965.0,231.0,5620.0,1029.0,827.0,10752.0,9365.488888888889,3676.0,4197.0,2694.0,3336.0,0.0,188.0,3968.5099999999998,292.0,184.0,1361.0,1592.0,537.0,99.0,2796.0,615.0,420.0,233.0,365.0,1121.55,2335.0
2021-07-30,191442.0,40378.0,19346.0,41649.0,29303.0,6613.0,24309.0,24753.0,9462.0,13483.0,12885.0,31397.6875,1510.0,22083.0,905.0,1341.0,1764.0,64.0,871.0,346.0,8537.0,0.0,800.0,10831.0,9367.244444444445,3508.0,4861.0,2843.0,3394.0,0.0,170.0,3889.0,353.0,154.0,1501.0,796.0,390.0,116.0,2712.0,668.0,375.0,264.0,331.0,1123.6,2467.0
2021-07-31,43891.0,35088.0,18809.0,41831.0,25833.0,6509.0,23689.0,0.0,9029.0,10356.0,12418.0,31199.875,1459.0,22332.0,472.0,1142.0,0.0,0.0,828.0,182.0,8141.0,1548.0,0.0,12422.0,9369.0,3419.0,5525.0,2752.0,2956.0,3622.0,218.0,0.0,298.0,122.0,1427.0,0.0,303.0,136.0,3196.0,633.0,378.0,243.0,395.0,1125.65,2280.0
2021-08-01,44567.0,20353.0,6740.0,40134.0,24198.0,5320.0,19714.0,0.0,9094.0,6083.0,8730.0,30738.0,1024.0,20890.0,380.0,1171.0,0.0,0.0,226.0,94.0,8724.0,393.0,0.0,10248.0,9192.857142857143,2331.0,4865.5,1603.0,1142.0,1084.0,143.0,3763.5,303.0,71.0,1098.0,0.0,310.0,58.0,2654.0,671.0,229.0,229.0,362.0,1127.7,1981.0
2021-08-02,108360.0,18875.0,6506.0,30549.0,21762.0,3185.0,8160.0,10163.5,6636.0,11183.0,5574.0,22404.0,804.0,22898.0,336.0,910.0,4303.0,155.0,104.0,393.0,8073.0,639.0,2019.0,8478.0,9016.714285714286,1243.0,4206.0,2154.0,632.0,0.0,29.0,3883.8518518518517,386.0,118.0,1352.0,0.0,333.0,31.0,1655.0,431.0,233.0,137.0,393.0,1121.6133333333335,2279.0
2021-08-03,97753.0,32496.0,18911.0,42625.0,21521.0,4841.0,23919.0,20327.0,6929.0,14850.0,8988.0,24273.8,1366.0,24832.0,2030.0,605.0,1740.0,26.0,1387.0,462.0,6779.0,727.0,1059.0,12101.0,8840.57142857143,0.0,4325.571428571428,3969.0,2789.0,0.0,186.0,4004.2037037037035,424.0,161.0,884.0,0.0,336.0,182.0,4827.0,931.0,388.0,237.0,190.0,1115.5266666666666,2448.0
2021-08-04,102445.0,40537.0,19354.11111111111,42982.0,28993.0,6590.0,28784.0,21874.0,7084.0,13736.0,13263.0,26143.6,1520.0,26822.0,1093.0,726.0,2176.0,59.0,408.0,429.0,7283.0,832.0,1033.0,14312.0,8664.42857142857,0.0,4445.142857142857,2855.0,3428.5,0.0,271.0,4124.555555555556,487.0,196.0,1217.0,397.0,427.0,139.0,4233.0,996.0,538.0,280.0,336.0,1109.44,2975.0
2021-08-05,109687.0,39484.0,19797.222222222223,44643.0,29894.0,7224.0,26460.0,21387.0,6540.0,13786.0,13646.0,28013.4,1608.0,24297.0,1590.0,1206.0,1973.0,72.0,859.0,500.0,7992.0,698.0,1025.0,15317.0,8488.285714285714,0.0,4564.714285714285,2787.0,4068.0,0.0,247.0,4244.907407407407,579.0,159.0,1492.0,794.0,400.0,139.0,3670.0,1196.0,480.0,329.0,326.0,1087.08,3007.0
2021-08-06,251895.0,42671.0,19907.61111111111,38628.0,31482.0,6599.0,25077.0,21561.0,6980.0,13549.0,13523.0,29883.2,1668.0,23957.0,1625.0,1182.0,1819.0,52.0,829.0,549.0,10529.0,0.0,1167.0,15807.0,8312.142857142857,2448.0,4684.285714285715,2924.0,3998.0,0.0,108.0,4365.259259259259,564.0,241.0,1781.0,397.0,348.0,145.0,3780.0,1242.0,566.0,303.0,317.0,1064.72,2430.0
2021-08-07,63003.0,39533.0,13740.305555555555,39070.0,28268.0,6897.0,25857.0,0.0,6051.0,9803.0,12310.0,28149.1,1647.0,25100.0,719.0,938.0,0.0,0.0,646.0,392.0,10996.0,467.0,0.0,15821.0,8136.0,2909.0,4803.857142857143,2746.0,3998.0,0.0,233.0,4485.61111111111,584.0,131.0,1828.0,0.0,323.0,132.0,4216.0,1289.0,493.0,298.0,322.0,1042.36,2231.0
2021-08-08,34876.0,13894.0,7573.0,35499.0,27141.0,5733.0,20460.0,0.0,4350.0,6141.0,9978.0,26415.0,1214.0,22699.0,729.0,854.0,0.0,0.0,353.0,176.0,9575.0,434.0,0.0,14526.0,8534.0,2546.0,4923.428571428572,1850.0,1004.0,0.0,213.0,4605.962962962963,457.0,75.0,1837.0,0.0,255.0,68.0,3344.0,1220.0,423.0,234.0,344.0,1020.0,2137.0
2021-08-09,159786.0,15542.0,6513.0,28204.0,24921.0,4200.0,5775.0,7840.0,4023.0,10180.0,6756.0,20709.0,906.0,23731.0,2857.0,953.0,4653.0,156.0,81.0,774.0,8798.0,975.0,3145.0,12178.0,8932.0,2968.0,5043.0,2593.0,604.0,0.0,44.0,4726.314814814814,752.0,177.0,1411.0,0.0,269.0,47.0,2236.0,1101.0,313.0,140.0,130.0,992.0,2609.0
2021-08-10,117799.0,35462.0,19555.0,38353.0,23314.0,5624.0,27815.0,15680.0,3948.0,12412.0,6540.0,25667.0,1394.0,26597.0,1417.0,507.0,1748.0,35.0,98.0,805.0,8442.0,0.0,1911.0,10733.0,9330.0,0.0,5432.5,4614.0,3254.0,0.0,246.0,4846.666666666666,792.0,193.0,1509.0,0.0,291.0,216.0,5697.0,1736.0,518.0,313.0,211.0,979.0,3194.0
2021-08-11,154451.0,35443.0,15644.0,41195.0,29304.0,6921.0,31852.0,17023.0,5368.0,11397.0,7478.0,30625.0,1735.0,27356.0,2079.0,644.0,2609.0,80.0,785.0,782.0,11884.0,1558.0,2124.0,16028.0,9041.666666666666,3136.0,5822.0,3472.0,3806.0,0.0,381.0,2423.333333333333,921.0,256.0,1819.0,0.0,384.0,247.0,5352.0,2396.0,617.0,391.0,282.0,844.0,2616.0
2021-08-12,144084.0,35858.0,11733.0,40120.0,32750.0,7267.0,28554.0,17410.0,4272.0,13369.0,14271.0,24709.0,1868.0,22261.0,2162.0,1128.0,2119.0,86.0,619.0,882.0,12323.0,0.0,2127.0,19034.0,8753.333333333334,1360.0,5781.222222222223,3603.0,4011.0,0.0,333.0,0.0,983.0,268.0,1733.0,0.0,227.0,248.0,5128.0,2674.0,650.0,399.0,207.0,851.0,2473.0
2021-08-13,226806.0,32995.0,7822.0,38667.0,32404.0,7398.0,26453.0,15657.0,4027.0,8472.0,13916.0,30788.0,1879.0,21372.0,2438.0,833.0,2014.0,104.0,581.0,1047.0,12939.0,1402.0,2100.0,20496.0,8465.0,2088.0,5740.444444444444,3493.0,4216.0,0.0,308.0,0.0,1072.0,283.0,1978.0,0.0,193.0,201.0,5359.0,1769.0,631.0,397.0,312.0,860.0,2763.0
2021-08-14,73066.0,29302.0,3911.0,36083.0,29206.0,7181.0,24427.0,0.0,4007.0,6183.0,13020.0,28598.0,1966.0,19949.0,1072.0,865.0,0.0,0.0,471.0,623.0,13929.0,0.0,0.0,20303.0,6885.0,2050.0,5699.666666666667,3270.0,4167.0,0.0,367.0,0.0,1005.0,140.0,2074.0,0.0,105.0,265.0,5579.0,3508.0,579.0,430.0,323.0,753.0,1947.0
2021-08-15,46787.0,13767.0,0.0,32937.0,26472.0,5661.0,21269.0,0.0,3132.0,3727.0,10139.0,20813.0,1309.0,18847.0,929.0,899.0,0.0,0.0,196.0,272.0,14385.0,797.0,0.0,17888.0,6684.0,1678.0,4798.333333333333,1888.0,1309.0,0.0,298.0,3461.0,817.0,97.0,1758.0,0.0,106.0,95.0,4314.0,2993.0,495.0,331.0,216.0,603.0,1793.0
2021-08-16,194355.0,18190.0,16467.0,25166.0,28223.0,3669.0,11186.0,25726.0,3161.0,3636.0,7983.0,17384.0,1028.0,18163.0,3917.0,740.0,5010.0,188.0,100.0,1301.0,14230.0,0.0,5579.0,15007.0,6959.0,1748.0,3897.0,2212.0,757.0,1755.0,46.0,3872.4285714285716,1288.0,200.0,1441.0,922.0,147.0,56.0,2676.0,1851.0,368.0,256.0,283.0,710.0,2566.0
2021-08-17,150590.0,39006.0,14814.0,35178.0,26659.0,5268.0,22959.0,14336.0,3247.0,8172.0,10685.0,20741.0,1499.0,21692.0,1974.0,398.0,1741.0,45.0,630.0,1405.0,9829.0,1303.0,3152.0,20105.0,7535.0,1062.0,4420.2,4412.0,3823.0,0.0,341.0,4283.857142857143,1484.0,345.0,1496.0,614.6666666666667,181.0,320.0,6208.0,3322.0,568.0,357.0,51.0,695.0,2456.0
2021-08-18,167599.0,40171.0,18991.5,36401.0,33700.0,7159.0,28405.0,11956.0,3154.0,9764.0,14727.0,15768.0,2049.0,19944.0,2596.0,501.0,2746.0,109.0,897.0,1387.0,10820.0,715.0,3290.0,24096.0,7248.0,531.0,4943.4,3437.0,3325.2,0.0,524.0,4695.285714285714,1497.0,485.0,1704.0,307.33333333333337,199.0,385.0,5914.0,4129.0,676.0,504.0,183.0,721.0,2613.0
2021-08-19,155220.0,36013.0,16158.125,36571.0,36329.0,7240.0,23973.0,12445.0,3193.0,10596.0,13671.0,22053.0,2159.0,19320.0,2902.0,858.0,2192.0,123.0,438.0,1371.0,14508.0,0.0,2790.0,25341.0,6566.0,0.0,5466.6,3273.0,2827.4,1115.0,486.0,5106.714285714286,1656.0,426.0,1818.0,0.0,127.0,382.0,4921.0,3614.0,704.0,559.0,304.0,694.0,2321.0
2021-08-20,239073.0,34213.0,13324.75,34457.0,37024.0,7220.0,22319.0,12450.0,3416.0,8160.0,14312.0,20004.0,2190.0,19918.0,3030.0,752.0,2168.0,0.0,815.0,1368.0,16797.0,738.0,2575.0,25992.0,5993.0,3127.0,5989.8,3596.0,2329.6,0.0,468.0,5309.0,1592.0,407.0,2098.0,0.0,123.0,333.0,4743.0,3968.0,623.0,508.0,373.0,578.0,2079.0
